5.914150737226009369e-03,2.872118055820465088e-01
6.533058825880289078e-03,2.872424125671386719e-01
5.983664188534021378e-03,2.868851721286773682e-01
4.465987440198659897e-03,2.868650555610656738e-01
4.174801055341959000e-03,2.810923755168914795e-01
3.808348905295133591e-03,2.810029685497283936e-01
4.110775422304868698e-03,2.813305854797363281e-01
6.295703817158937454e-03,2.717913687229156494e-01
7.745713926851749420e-03,2.685071825981140137e-01
9.192207828164100647e-03,2.691274881362915039e-01
1.007365807890892029e-02,2.693813443183898926e-01
9.812826290726661682e-03,2.687754631042480469e-01
5.623429082334041595e-03,2.846938967704772949e-01
5.561207421123981476e-03,2.847533524036407471e-01
4.044289700686931610e-03,4.514941871166229248e-01
3.779291175305843353e-03,4.511766433715820312e-01
5.640377756208181381e-03,4.506756067276000977e-01
5.205898359417915344e-02,6.663573980331420898e-01
1.020026579499244690e-01,8.060740828514099121e-01
1.027337685227394104e-01,8.067821264266967773e-01
1.252439618110656738e-01,8.985497951507568359e-01
1.211601272225379944e-01,8.986552953720092773e-01
1.073832213878631592e-01,8.462648391723632812e-01
1.103949546813964844e-01,8.452095389366149902e-01
1.419950928539037704e-02,5.155800580978393555e-01
1.223551388829946518e-02,5.154048800468444824e-01
1.118268817663192749e-02,5.166717171669006348e-01
2.583762397989630699e-03,3.175104856491088867e-01
4.958947654813528061e-03,2.866203784942626953e-01
3.978054039180278778e-03,2.872956395149230957e-01
8.718876168131828308e-03,2.397502213716506958e-01
2.627929206937551498e-03,2.424693405628204346e-01
2.188358269631862640e-02,1.558332145214080811e-01
1.850175857543945312e-02,1.548345386981964111e-01
5.990523379296064377e-03,2.115464657545089722e-01
2.364063402637839317e-03,2.115837484598159790e-01
1.770913950167596340e-03,2.124473899602890015e-01
1.819321187213063240e-03,2.905111312866210938e-01
1.929582911543548107e-03,2.913118302822113037e-01
3.405724128242582083e-04,2.906250059604644775e-01
1.440119929611682892e-02,4.288931787014007568e-01
9.542180225253105164e-03,4.282005131244659424e-01
3.931616619229316711e-02,5.907433032989501953e-01
4.087940230965614319e-02,5.907370448112487793e-01
5.107916519045829773e-02,6.270037889480590820e-01
5.093079432845115662e-02,6.267880201339721680e-01
5.139806121587753296e-02,6.266095638275146484e-01
5.316009372472763062e-02,6.338130235671997070e-01
4.435472190380096436e-02,6.262487769126892090e-01
3.922995179891586304e-02,6.255905032157897949e-01
1.493780314922332764e-02,5.729117989540100098e-01
5.465923808515071869e-03,5.772870779037475586e-01
9.537228033877909184e-04,5.117981433868408203e-01
8.769161067903041840e-03,5.116755962371826172e-01
1.992569450521841645e-04,6.623094081878662109e-01
2.014762954786419868e-03,6.589087247848510742e-01
1.540760276839137077e-03,6.604499816894531250e-01
1.414924114942550659e-01,1.607250332832336426e+00
2.423549145460128784e-01,2.034475326538085938e+00
2.321360856294631958e-01,2.028166770935058594e+00
2.345600128173828125e-01,2.019970893859863281e+00
2.531516253948211670e-01,2.020961761474609375e+00
1.820245683193206787e-01,1.893550038337707520e+00
1.678779721260070801e-01,1.891309618949890137e+00
9.753171354532241821e-02,1.872389912605285645e+00
7.850515842437744141e-02,1.877489686012268066e+00
8.455692976713180542e-02,1.945415735244750977e+00
5.808269232511520386e-02,1.970965027809143066e+00
2.768999710679054260e-02,1.951673865318298340e+00
2.353148721158504486e-02,1.952479004859924316e+00
1.389349903911352158e-02,1.862697839736938477e+00
2.074710652232170105e-02,1.883460283279418945e+00
6.515892688184976578e-03,1.646840333938598633e+00
7.160160690546035767e-03,1.651510715484619141e+00
8.483973331749439240e-03,1.225284814834594727e+00
1.153790950775146484e-02,1.219159960746765137e+00
4.213709011673927307e-02,1.038673043251037598e+00
6.018252670764923096e-02,1.021981954574584961e+00
1.720610540360212326e-03,1.706514120101928711e+00
1.961826346814632416e-03,1.717007279396057129e+00
5.293417721986770630e-02,2.231151819229125977e+00
7.648316025733947754e-02,2.265303134918212891e+00
1.123133003711700439e-01,2.326532125473022461e+00
1.454087644815444946e-01,2.321360111236572266e+00
1.580109745264053345e-01,2.332207918167114258e+00
2.083544731140136719e-01,2.327891111373901367e+00
1.968472301959991455e-01,2.314020156860351562e+00
2.573923766613006592e-01,2.331083059310913086e+00
8.060714602470397949e-02,1.729157686233520508e+00
6.200685352087020874e-02,1.722470402717590332e+00
1.259735290659591556e-04,1.254203200340270996e+00
5.507814421434886754e-06,1.256628274917602539e+00
6.300335517153143883e-04,1.207426071166992188e+00
6.212891545146703720e-03,1.219648122787475586e+00
1.325773261487483978e-02,1.221565723419189453e+00
1.219126395881175995e-02,1.221781015396118164e+00
9.461577050387859344e-03,1.216507315635681152e+00
3.027866594493389130e-03,1.221464514732360840e+00
4.651084542274475098e-03,1.165794253349304199e+00
5.483430344611406326e-03,1.182234883308410645e+00
1.823248155415058136e-02,1.125506520271301270e+00
2.434230968356132507e-02,1.118865251541137695e+00
3.737187758088111877e-02,1.117315411567687988e+00
3.203402832150459290e-02,1.115894913673400879e+00
2.868484007194638252e-03,1.316344380378723145e+00
2.561631845310330391e-04,1.321920633316040039e+00
2.772595174610614777e-02,1.680914640426635742e+00
2.719010412693023682e-02,1.682578682899475098e+00
4.409943893551826477e-02,1.840737581253051758e+00
3.869538381695747375e-02,1.834675550460815430e+00
3.061209246516227722e-02,1.847539067268371582e+00
3.288286924362182617e-02,1.849926948547363281e+00
3.184867277741432190e-02,1.851746201515197754e+00
2.490682899951934814e-02,1.848241686820983887e+00
1.401612721383571625e-02,1.803659677505493164e+00
1.629923097789287567e-02,1.806377291679382324e+00
3.073614323511719704e-03,1.625920772552490234e+00
4.590430762618780136e-03,1.637150764465332031e+00
2.702156268060207367e-02,1.023170113563537598e+00
1.984662562608718872e-02,1.025033950805664062e+00
2.411269396543502808e-01,3.859043419361114502e-01
1.517798006534576416e-01,3.989582061767578125e-01
1.838391721248626709e-01,2.938763797283172607e-01
1.671793460845947266e-01,2.953287065029144287e-01
1.527484953403472900e-01,2.947724759578704834e-01
1.348817497491836548e-01,2.959184050559997559e-01
9.729359298944473267e-02,3.320840597152709961e-01
9.383921325206756592e-02,3.309901654720306396e-01
3.970201127231121063e-03,8.817411661148071289e-01
4.856283310800790787e-03,8.820295333862304688e-01
7.306178659200668335e-02,1.290786147117614746e+00
7.393103837966918945e-02,1.292058467864990234e+00
1.047465056180953979e-01,1.406413555145263672e+00
1.090257167816162109e-01,1.406373500823974609e+00
1.316166818141937256e-01,1.403272390365600586e+00
1.679747700691223145e-01,1.416631340980529785e+00
5.995894968509674072e-02,9.761245250701904297e-01
8.822903782129287720e-02,9.733803272247314453e-01
8.752506226301193237e-03,2.880813777446746826e-01
2.377502853050827980e-03,2.855192720890045166e-01
2.314927056431770325e-02,1.774075329303741455e-01
1.159217301756143570e-02,1.792197227478027344e-01
2.619775943458080292e-02,1.278785467147827148e-01
2.038078196346759796e-02,1.272770762443542480e-01
2.298480644822120667e-02,1.276182234287261963e-01
2.341570705175399780e-02,1.283061355352401733e-01
2.555220387876033783e-02,1.257327795028686523e-01
3.407450765371322632e-02,1.104476377367973328e-01
3.272353112697601318e-02,1.087556257843971252e-01
2.590511552989482880e-02,1.078238636255264282e-01
9.092164039611816406e-02,2.930868789553642273e-02
8.673875778913497925e-02,2.937292680144309998e-02
1.573282033205032349e-01,3.587297862395644188e-03
1.491809785366058350e-01,3.574742469936609268e-03
1.492489427328109741e-01,3.593776607885956764e-03
1.538836807012557983e-01,2.938356483355164528e-03
1.704779267311096191e-02,1.170441955327987671e-01
2.182791568338871002e-02,1.165190041065216064e-01
3.225906693842262030e-04,2.842568755149841309e-01
1.115667203066550428e-07,2.848656475543975830e-01
4.596194624900817871e-02,5.589185357093811035e-01
4.401593655347824097e-02,5.578479766845703125e-01
5.150524154305458069e-02,5.971756577491760254e-01
4.200002178549766541e-02,5.945626497268676758e-01
4.137326404452323914e-02,5.971366167068481445e-01
4.153948277235031128e-02,5.971582531929016113e-01
8.133081137202680111e-04,2.885179817676544189e-01
8.133081137202680111e-04,2.885179817676544189e-01
8.133081137202680111e-04,2.885179817676544189e-01
8.133081137202680111e-04,2.885179817676544189e-01
1.396796782501041889e-03,2.790834903717041016e-01
1.396796782501041889e-03,2.790834903717041016e-01
8.142423816025257111e-03,4.301951229572296143e-01
8.142423816025257111e-03,4.301951229572296143e-01
8.142423816025257111e-03,4.301951229572296143e-01
1.054323688149452209e-01,8.063635230064392090e-01
4.712684545665979385e-03,4.208815991878509521e-01
3.218049183487892151e-03,4.213086068630218506e-01
4.018029663711786270e-03,2.896853685379028320e-01
2.659491263329982758e-03,2.893872857093811035e-01
1.753261429257690907e-03,2.865966558456420898e-01
4.382016486488282681e-04,2.867077589035034180e-01
1.272803754545748234e-03,2.604032158851623535e-01
5.797912017442286015e-04,2.621014118194580078e-01
3.122079069726169109e-04,2.627438604831695557e-01
2.478703972883522511e-04,2.619020640850067139e-01
1.386437797918915749e-04,2.912610173225402832e-01
5.886329290660796687e-06,2.900145649909973145e-01
