2.040816326530613470e-02
2.040816326530613470e-02
2.040816326530613470e-02
2.040816326530613470e-02
2.040816326530613470e-02
2.040816326530613470e-02
2.197594511630302644e-02
2.197594511630302644e-02
2.197594511630302644e-02
8.921060359597195177e-02
9.096545212838511030e-02
2.525082727879989246e-04
2.525082727879989246e-04
2.525082727879989246e-04
0.000000000000000000e+00
0.000000000000000000e+00
1.923863566660476837e-02
1.923863566660476837e-02
2.161219787401627221e-02
8.036638033295476213e-02
1.324684317412586909e-01
1.324684317412586909e-01
1.710075629030805289e-01
1.710075629030805289e-01
1.486240015788667379e-01
1.486240015788667379e-01
3.434217607152153379e-02
3.434217607152153379e-02
3.434217607152153379e-02
8.315598175733094526e-04
0.000000000000000000e+00
3.265306122448979331e-01
3.811677490685549397e-01
1.100073488090475005e-01
1.859300019198611986e-01
5.139603768893599156e-01
4.232866340005013162e-01
4.232866340005013162e-01
4.232866340005013162e-01
3.265306122448979331e-01
3.265306122448979331e-01
3.265306122448979331e-01
2.066922830328485616e-01
2.066922830328485616e-01
1.152814773468707893e-01
1.152814773468707893e-01
1.002115492611662662e-01
1.002115492611662662e-01
1.002115492611662662e-01
9.732417191007647350e-02
9.923764735165017947e-02
9.923764735165017947e-02
1.232910732214530097e-01
1.232910732214530097e-01
1.596067765980959674e-01
6.857158188784385766e-01
9.057057566648064884e-02
1.969642980736403814e-01
9.057057566648064884e-02
1.571320905247246963e-02
1.174119383914167675e-02
1.174119383914167675e-02
1.219098051510601917e-02
1.219098051510601917e-02
2.350068124164161887e-02
2.350068124164161887e-02
2.452610632023764434e-02
2.452610632023764434e-02
1.711177736729735041e-02
1.711177736729735041e-02
1.480028095011237145e-02
2.691498812657489373e-02
1.672651332319166975e-02
2.445572508332233969e-02
6.168091639888721028e-02
1.395609372055869749e-03
1.895850329087934300e-02
1.895850329087934300e-02
2.523723702804097635e-01
2.523723702804097635e-01
4.292044754642632132e-02
6.168811045396749466e-03
6.645973367512758578e-02
7.793271436185023049e-04
1.800520494950375722e-02
3.965380560884113947e+00
5.349848382086968650e-06
5.349848382086968650e-06
4.904438039461484161e-05
4.904438039461484161e-05
5.318024158145594898e-03
5.318024158145594898e-03
1.643086591063248891e-01
1.643086591063248891e-01
1.845322045252560661e-01
1.845322045252560661e-01
1.870523086002572610e-01
1.870523086002572610e-01
1.870523086002572610e-01
1.870523086002572610e-01
1.898414138351851299e-01
1.898414138351851299e-01
2.127785156353588503e-01
2.127785156353588503e-01
2.155138832032236773e-01
3.186954851461704097e-02
8.823970852477654864e-03
8.823970852477654864e-03
5.431930139934674356e-02
5.431930139934674356e-02
3.153663705540486750e-02
3.153663705540486750e-02
2.994837919048024683e-02
1.269188930461535685e-02
2.994837919048024683e-02
2.994837919048024683e-02
3.557162160493723690e-02
5.758417237687787904e-02
2.995784052268645956e-02
2.995784052268645956e-02
2.396268690952147503e-03
2.280283359605448090e-01
2.176666917895206301e-03
2.176666917895206301e-03
8.163265306122453879e-02
8.163265306122453879e-02
8.163265306122453879e-02
8.163265306122453879e-02
6.389041781783334761e-02
6.389041781783334761e-02
1.241009502622805044e-02
9.895137084862527625e-04
2.041167449648265964e-01
2.041167449648265964e-01
4.129504154417521500e-01
1.273761078105350442e-01
1.273761078105350442e-01
4.938731252483666290e-02
2.675552807864732194e-02
2.675552807864732194e-02
0.000000000000000000e+00
2.040816326530613470e-02
